7.888601176185548306e+08 3.147748314101315614e+00
7.998342550070292950e+08 3.235936569296282705e+00
8.203515443298176527e+08 3.147748314101315614e+00
8.433347577642756701e+08 3.235936569296282705e+00
8.669618757582178116e+08 3.147748314101315614e+00
8.912509381337441206e+08 3.235936569296282705e+00
9.162204901219992638e+08 3.147748314101315614e+00
9.418895965228418112e+08 3.235936569296282705e+00
9.682778562612506151e+08 3.147748314101315614e+00
9.931160484209334850e+08 3.235936569296282705e+00
1.020939483707680702e+09 3.147748314101315614e+00
1.049542428652324200e+09 3.235936569296282705e+00
1.078946722229827404e+09 3.147748314101315614e+00
1.109174815262400866e+09 3.235936569296282705e+00
1.140249787561169624e+09 3.147748314101315614e+00
1.172195365548132658e+09 3.235936569296282705e+00
1.205035940371796131e+09 3.147748314101315614e+00
1.235947433444511890e+09 3.235936569296282705e+00
1.270574105208539248e+09 3.147748314101315614e+00
1.306170888131840467e+09 3.235936569296282705e+00
1.342764961137864113e+09 3.147748314101315614e+00
1.380384264602886677e+09 3.235936569296282705e+00
1.419057521689089775e+09 3.147748314101315614e+00
1.458814260275347471e+09 3.235936569296282705e+00
1.499684835502373934e+09 3.147748314101315614e+00
1.538154640303032637e+09 3.235936569296282705e+00
1.581248039270382643e+09 3.147748314101315614e+00
1.625548755750485182e+09 3.235936569296282705e+00
1.671090614310710430e+09 3.147748314101315614e+00
1.717908387157585859e+09 3.235936569296282705e+00
1.766037820686163902e+09 3.147748314101315614e+00
1.815515662773137093e+09 3.235936569296282705e+00
1.866379690834673166e+09 3.147748314101315614e+00
1.914255925021085978e+09 3.235936569296282705e+00
1.967886289706846952e+09 3.147748314101315614e+00
2.023019178678267717e+09 3.235936569296282705e+00
2.079696687103693724e+09 3.147748314101315614e+00
2.137962089502232552e+09 3.235936569296282705e+00
2.197859872784827709e+09 3.147748314101315614e+00
2.259435770220973492e+09 3.235936569296282705e+00
2.322736796357105255e+09 3.147748314101315614e+00
2.382319469358694077e+09 3.235936569296282705e+00
2.449063241844741821e+09 3.147748314101315614e+00
2.517676927758854389e+09 3.235936569296282705e+00
2.588212915153092861e+09 3.147748314101315614e+00
2.660725059798813820e+09 3.235936569296282705e+00
2.735268726306708336e+09 3.147748314101315614e+00
2.811900830398939610e+09 3.235936569296282705e+00
2.890679882365477562e+09 3.147748314101315614e+00
2.964831389524339199e+09 3.235936569296282705e+00
3.047894989627983093e+09 3.147748314101315614e+00
3.133285724315588951e+09 3.235936569296282705e+00
3.221068791283428192e+09 3.147748314101315614e+00
3.311311214825907707e+09 3.235936569296282705e+00
3.404081897010009289e+09 3.147748314101315614e+00
3.499451670283576488e+09 3.235936569296282705e+00
3.597493351557415962e+09 3.147748314101315614e+00
3.689775985701504707e+09 3.235936569296282705e+00
3.793149849736824512e+09 3.147748314101315614e+00
3.899419866765428066e+09 3.235936569296282705e+00
4.008667176273025990e+09 3.147748314101315614e+00
4.120975190973304272e+09 3.235936569296282705e+00
4.236429660495417595e+09 3.147748314101315614e+00
4.355118736855679512e+09 3.235936569296282705e+00
4.466835921509634972e+09 3.147748314101315614e+00
4.591980128368694305e+09 3.235936569296282705e+00
4.720630412635899544e+09 3.147748314101315614e+00
4.852885001621210098e+09 3.235936569296282705e+00
4.988844874600126266e+09 3.147748314101315614e+00
5.128613839913659096e+09 3.235936569296282705e+00
5.272298614228221893e+09 3.147748314101315614e+00
5.420008904016238213e+09 3.235936569296282705e+00
5.559042572704026222e+09 3.147748314101315614e+00
5.714786366718666077e+09 3.235936569296282705e+00
5.874893525297768593e+09 3.147748314101315614e+00
6.039486293763806343e+09 3.235936569296282705e+00
6.208690342300624847e+09 3.147748314101315614e+00
6.382634861905482292e+09 3.235936569296282705e+00
6.561452663029056549e+09 3.147748314101315614e+00
6.745280276979228973e+09 3.235936569296282705e+00
6.918309709189362526e+09 3.147748314101315614e+00
7.112135136533295631e+09 3.235936569296282705e+00
7.311390834834187508e+09 3.147748314101315614e+00
