8.72232966e+8 3.34187085e+0
1.21371786e+9 3.11955728e+0
1.66716707e+9 2.97148711e+0
2.29012390e+9 2.82507453e+0
3.14590055e+9 2.68417624e+0
4.32152629e+9 2.54869111e+0
5.93648437e+9 2.42004466e+0
8.15483804e+9 2.29934690e+0
1.12029434e+10 2.17776446e+0
1.53892747e+10 2.06915023e+0
2.11402598e+10 1.96470884e+0
2.90408048e+10 1.86435853e+0
3.98945098e+10 1.76801411e+0
5.48031223e+10 1.67877271e+0
7.52862984e+10 1.59101125e+0
1.03420853e+11 1.51070417e+0
1.42079386e+11 1.42991721e+0
1.95171807e+11 1.35860126e+0
2.68115282e+11 1.28839284e+0
3.68320637e+11 1.22181259e+0
5.05991071e+11 1.15720687e+0
6.95090223e+11 1.09810088e+0
9.54886651e+11 1.04069529e+0
1.31184021e+12 9.84419282e-1
1.80202492e+12 9.35914491e-1
2.47561867e+12 8.85865193e-1
3.40090415e+12 8.39554682e-1
4.67235490e+12 7.93150547e-1
6.41869095e+12 7.51686894e-1
8.81811140e+12 7.11039131e-1
1.21137907e+13 6.74294775e-1
1.66419044e+13 6.38235946e-1
2.28616467e+13 6.05253839e-1
3.14077354e+13 5.72524501e-1
4.31472801e+13 5.42251154e-1
5.92756577e+13 5.13253537e-1
8.14339493e+13 4.85499151e-1
1.11872231e+14 4.59827439e-1
1.53689874e+14 4.35237542e-1
2.11144867e+14 4.11441345e-1
2.90086900e+14 3.88454028e-1
3.98532176e+14 3.67215675e-1
5.47479517e+14 3.48239078e-1
7.52147729e+14 3.29199439e-1
1.03334318e+15 3.11003822e-1
1.41966544e+15 2.93813919e-1
1.95019563e+15 2.78983515e-1
2.67875752e+15 2.65909816e-1
3.67913329e+15 2.54574437e-1
5.05316871e+15 2.43568023e-1
6.94105010e+15 2.32007037e-1
9.53384500e+15 2.21414913e-1
1.30959083e+16 2.10771949e-1
1.79883301e+16 2.00894774e-1
2.47091830e+16 1.91238172e-1
3.39411009e+16 1.82045743e-1
4.66229362e+16 1.73185501e-1
6.40450594e+16 1.64548015e-1
8.79874854e+16 1.55551509e-1
1.20904478e+17 1.45749349e-1
1.66159603e+17 1.35703047e-1
2.28548285e+17 1.21639901e-1
3.14469314e+17 1.07390016e-1
4.32894218e+17 9.28493082e-2
5.95983941e+17 7.98718791e-2
8.20458354e+17 6.89261215e-2
1.12964011e+18 5.91050190e-2
1.55513553e+18 5.09729019e-2
2.14093038e+18 4.39318421e-2
2.94688340e+18 3.81521286e-2
4.05646740e+18 3.30490032e-2
5.58360329e+18 2.86828817e-2
7.68587708e+18 2.48620717e-2
1.05804248e+19 2.14821200e-2
1.23173387e+19 2.00213329e-2
