1.000000000000000021e-02 1.000000000000000000e+09 6.572120234731393916e-03 1.048431573187027066e+00 3.713786012368859946e-18
1.000000000000000021e-02 1.096883850978178978e+09 6.485970367252623901e-03 1.034957452273761014e+00 4.470073500886908109e-18
1.000000000000000021e-02 1.203154182536715031e+09 6.497814278007864319e-03 1.023613158873668105e+00 5.384500411692395653e-18
1.000000000000000021e-02 1.319720393061373949e+09 6.511037546963381606e-03 1.012382223879624066e+00 6.471444224743999187e-18
1.000000000000000021e-02 1.447579986955595970e+09 6.403900288366548219e-03 9.988511703611691050e-01 7.779768598096087674e-18
1.000000000000000021e-02 1.587827110690795898e+09 6.420146493046277256e-03 9.878489469776744469e-01 9.391606875677525672e-18
1.000000000000000021e-02 1.741661915862067938e+09 6.449249857921492309e-03 9.771913110476850850e-01 1.131710892117505996e-17
1.000000000000000021e-02 1.910400829372817993e+09 6.490655139908762215e-03 9.668781791622080846e-01 1.364582292857734077e-17
1.000000000000000021e-02 2.095487818634363890e+09 6.410932785078839874e-03 9.543750467059114451e-01 1.653734206080294891e-17
1.000000000000000021e-02 2.298506748181515217e+09 6.465433824284383402e-03 9.445447091119403282e-01 1.991503565412139090e-17
1.000000000000000021e-02 2.521194933444671154e+09 6.398214249560801870e-03 9.325800433333761852e-01 2.408773363396576093e-17
1.000000000000000021e-02 2.765458007663464069e+09 6.441161718300320201e-03 9.227713652171690706e-01 2.897864495042257155e-17
1.000000000000000021e-02 3.033386229164341927e+09 6.483778237703154840e-03 9.130727947724827098e-01 3.489986212543348798e-17
1.000000000000000021e-02 3.327272368549946785e+09 6.392733357196576406e-03 9.011008528811863538e-01 4.200686475963561175e-17
1.000000000000000021e-02 3.649631328868351936e+09 6.423696606183164869e-03 8.914269484937511479e-01 5.051893624564183906e-17
1.000000000000000021e-02 4.003221666659726143e+09 6.454560092228411351e-03 8.818585807706358359e-01 6.077344886504320444e-17
1.000000000000000021e-02 4.391069198045003891e+09 6.485521303160769226e-03 8.723926364617000662e-01 7.308884889176326526e-17
1.000000000000000021e-02 4.816492891863246918e+09 6.383643863457884662e-03 8.607516432824119379e-01 8.809010928749698228e-17
1.000000000000000021e-02 5.283133271435983658e+09 6.416680496425585661e-03 8.515084517946901466e-01 1.063386700713887059e-16
1.000000000000000021e-02 5.794983568003645897e+09 6.438235315824604801e-03 8.421651635348416098e-01 1.288067953839639958e-16
1.000000000000000021e-02 6.356423892427080154e+09 6.350937860620720597e-03 8.311370450099568874e-01 1.556611398423683012e-16
1.000000000000000021e-02 6.972258717575119972e+09 6.386760586557242020e-03 8.222322582741439234e-01 1.879082015103984084e-16
1.000000000000000021e-02 7.647757992149976730e+09 6.422777391595012667e-03 8.134335778123525929e-01 2.268189454572985236e-16
1.000000000000000021e-02 8.388702237778611183e+09 6.337148726242457578e-03 8.028172437788987370e-01 2.735826804048704951e-16
1.000000000000000021e-02 9.201432015283830643e+09 6.361918658987272997e-03 7.940488242371097627e-01 3.292832927651819998e-16
1.000000000000000021e-02 1.009290218343843079e+10 6.386684839752300794e-03 7.853766738855948448e-01 3.964102983168959983e-16
1.000000000000000021e-02 1.107074141451601982e+10 6.411456254534247251e-03 7.767977976604900636e-01 4.773529562140756850e-16
1.000000000000000021e-02 1.214331747593788910e+10 6.326573827763626139e-03 7.666649278241242094e-01 5.768008728128902057e-16
1.000000000000000021e-02 1.331980883665736961e+10 6.352435867017547193e-03 7.582969596191860839e-01 6.956490584724726646e-16
1.000000000000000021e-02 1.461028321104590988e+10 6.390925764513523226e-03 7.502069098472996522e-01 8.398814825972598261e-16
1.000000000000000021e-02 1.602578371241387939e+10 6.307921629553040095e-03 7.404492458733199500e-01 1.013912477926193039e-15
1.000000000000000021e-02 1.757842335341582870e+10 6.348346488621202897e-03 7.325685532989864024e-01 1.222890641479334014e-15
1.000000000000000021e-02 1.928148870201950836e+10 6.388950545431079653e-03 7.247753782756815033e-01 1.477723953251079948e-15
1.000000000000000021e-02 2.114955358006341171e+10 6.308018765926095422e-03 7.153630981415641799e-01 1.784629085298953964e-15
1.000000000000000021e-02 2.319860377736919022e+10 6.337334502334679952e-03 7.075816669575071272e-01 2.161930255916980950e-15
1.000000000000000021e-02 2.544617384863764191e+10 6.366434873488668357e-03 6.998815815517455130e-01 2.617478672710303146e-15
1.000000000000000021e-02 2.791149716375387955e+10 6.395230392368508356e-03 6.922640464367805224e-01 3.170441162638352091e-15
1.000000000000000021e-02 3.061567049554486847e+10 6.423691469695817433e-03 6.847300860670716416e-01 3.835118079353597353e-15
1.000000000000000021e-02 3.358183455343212891e+10 6.318560711531757967e-03 6.755116077733324120e-01 4.635405259327650878e-15
1.000000000000000021e-02 3.683537200788069916e+10 6.347141175864426908e-03 6.681662759756682446e-01 5.589796103134777975e-15
