-0.000000000000000000e+00 1.000000000000000000e+17 3.716890000000000072e+01
1.000000000000000021e-02 9.900500000000000000e+16 3.714889999999999759e+01
2.000000000000000042e-02 9.801990000000000000e+16 3.712890000000000157e+01
2.999999999999999889e-02 9.704460000000000000e+16 3.710889999999999844e+01
4.000000000000000083e-02 9.607890000000000000e+16 3.708890000000000242e+01
5.000000000000000278e-02 9.512290000000000000e+16 3.706889999999999930e+01
5.999999999999999778e-02 9.417650000000000000e+16 3.704890000000000327e+01
7.000000000000000666e-02 9.323940000000000000e+16 3.702890000000000015e+01
8.000000000000000167e-02 9.231160000000000000e+16 3.700889999999999702e+01
8.999999999999999667e-02 9.139310000000000000e+16 3.698890000000000100e+01
1.000000000000000056e-01 9.048370000000000000e+16 3.696889999999999787e+01
1.100000000000000006e-01 8.958340000000000000e+16 3.694890000000000185e+01
1.199999999999999956e-01 8.869200000000000000e+16 3.692889999999999873e+01
1.300000000000000044e-01 8.780950000000000000e+16 3.690890000000000271e+01
1.400000000000000133e-01 8.693580000000000000e+16 3.688889999999999958e+01
1.499999999999999944e-01 8.607080000000000000e+16 3.686889999999999645e+01
1.600000000000000033e-01 8.521440000000000000e+16 3.684890000000000043e+01
1.700000000000000122e-01 8.436650000000000000e+16 3.682889999999999731e+01
1.799999999999999933e-01 8.352700000000000000e+16 3.680890000000000128e+01
1.900000000000000022e-01 8.269590000000000000e+16 3.678889999999999816e+01
2.000000000000000111e-01 8.187310000000000000e+16 3.676890000000000214e+01
2.099999999999999922e-01 8.105840000000000000e+16 3.674889999999999901e+01
2.200000000000000011e-01 8.025190000000000000e+16 3.672890000000000299e+01
2.300000000000000100e-01 7.945340000000000000e+16 3.670889999999999986e+01
2.399999999999999911e-01 7.866280000000000000e+16 3.668889999999999674e+01
2.500000000000000000e-01 7.788010000000000000e+16 3.666890000000000072e+01
2.600000000000000089e-01 7.710520000000000000e+16 3.664889999999999759e+01
2.700000000000000178e-01 7.633790000000000000e+16 3.662890000000000157e+01
2.800000000000000266e-01 7.557840000000000000e+16 3.660889999999999844e+01
2.899999999999999800e-01 7.482640000000000000e+16 3.658890000000000242e+01
2.999999999999999889e-01 7.408180000000000000e+16 3.656889999999999930e+01
3.099999999999999978e-01 7.334470000000000000e+16 3.654890000000000327e+01
3.200000000000000067e-01 7.261490000000000000e+16 3.652890000000000015e+01
3.300000000000000155e-01 7.189240000000000000e+16 3.650889999999999702e+01
3.400000000000000244e-01 7.117700000000000000e+16 3.648890000000000100e+01
3.499999999999999778e-01 7.046880000000000000e+16 3.646889999999999787e+01
3.599999999999999867e-01 6.976760000000000000e+16 3.644890000000000185e+01
3.699999999999999956e-01 6.907340000000000000e+16 3.642889999999999873e+01
3.800000000000000044e-01 6.838610000000000000e+16 3.640890000000000271e+01
3.900000000000000133e-01 6.770570000000000000e+16 3.638889999999999958e+01
4.000000000000000222e-01 6.703200000000000000e+16 3.636889999999999645e+01
4.099999999999999756e-01 6.636500000000000000e+16 3.634890000000000043e+01
4.199999999999999845e-01 6.570470000000000000e+16 3.632889999999999731e+01
4.299999999999999933e-01 6.505090000000000000e+16 3.630890000000000128e+01
4.400000000000000022e-01 6.440360000000000000e+16 3.628889999999999816e+01
4.500000000000000111e-01 6.376280000000000000e+16 3.626890000000000214e+01
4.600000000000000200e-01 6.312840000000000000e+16 3.624889999999999901e+01
4.699999999999999734e-01 6.250020000000000000e+16 3.622890000000000299e+01
4.799999999999999822e-01 6.187830000000000000e+16 3.620889999999999986e+01
4.899999999999999911e-01 6.126260000000000000e+16 3.618889999999999674e+01
5.000000000000000000e-01 6.065310000000000000e+16 3.616890000000000072e+01
5.100000000000000089e-01 6.004960000000000000e+16 3.614889999999999759e+01
5.200000000000000178e-01 5.945210000000000000e+16 3.612890000000000157e+01
5.300000000000000266e-01 5.886050000000000000e+16 3.610889999999999844e+01
5.400000000000000355e-01 5.827480000000000000e+16 3.608890000000000242e+01
5.500000000000000444e-01 5.769500000000000000e+16 3.606889999999999930e+01
5.600000000000000533e-01 5.712090000000000000e+16 3.604890000000000327e+01
5.699999999999999512e-01 5.655250000000000000e+16 3.602890000000000015e+01
5.799999999999999600e-01 5.598980000000000000e+16 3.600889999999999702e+01
5.899999999999999689e-01 5.543270000000000000e+16 3.598890000000000100e+01
5.999999999999999778e-01 5.488120000000000000e+16 3.596889999999999787e+01
6.099999999999999867e-01 5.433510000000000000e+16 3.594890000000000185e+01
6.199999999999999956e-01 5.379440000000000000e+16 3.592889999999999873e+01
6.300000000000000044e-01 5.325920000000000000e+16 3.590890000000000271e+01
6.400000000000000133e-01 5.272920000000000000e+16 3.588889999999999958e+01
6.500000000000000222e-01 5.220460000000000000e+16 3.586889999999999645e+01
6.600000000000000311e-01 5.168510000000000000e+16 3.584890000000000043e+01
6.700000000000000400e-01 5.117090000000000000e+16 3.582889999999999731e+01
6.800000000000000488e-01 5.066170000000000000e+16 3.580890000000000128e+01
6.899999999999999467e-01 5.015760000000000000e+16 3.578889999999999816e+01
6.999999999999999556e-01 4.965850000000000000e+16 3.576890000000000214e+01
7.099999999999999645e-01 4.916440000000000000e+16 3.574889999999999901e+01
7.199999999999999734e-01 4.867520000000000000e+16 3.572890000000000299e+01
7.299999999999999822e-01 4.819090000000000000e+16 3.570889999999999986e+01
7.399999999999999911e-01 4.771140000000000000e+16 3.568889999999999674e+01
7.500000000000000000e-01 4.723670000000000000e+16 3.566890000000000072e+01
7.600000000000000089e-01 4.676660000000000000e+16 3.564889999999999759e+01
7.700000000000000178e-01 4.630130000000000000e+16 3.562890000000000157e+01
7.800000000000000266e-01 4.584060000000000000e+16 3.560889999999999844e+01
7.900000000000000355e-01 4.538450000000000000e+16 3.558890000000000242e+01
8.000000000000000444e-01 4.493290000000000000e+16 3.556889999999999930e+01
8.100000000000000533e-01 4.448580000000000000e+16 3.554890000000000327e+01
8.199999999999999512e-01 4.404320000000000000e+16 3.552890000000000015e+01
8.299999999999999600e-01 4.360490000000000000e+16 3.550889999999999702e+01
8.399999999999999689e-01 4.317110000000000000e+16 3.548890000000000100e+01
8.499999999999999778e-01 4.274150000000000000e+16 3.546889999999999787e+01
8.599999999999999867e-01 4.231620000000000000e+16 3.544890000000000185e+01
8.699999999999999956e-01 4.189520000000000000e+16 3.542889999999999873e+01
8.800000000000000044e-01 4.147830000000000000e+16 3.540890000000000271e+01
8.900000000000000133e-01 4.106560000000000000e+16 3.538889999999999958e+01
9.000000000000000222e-01 4.065700000000000000e+16 3.536889999999999645e+01
9.100000000000000311e-01 4.025240000000000000e+16 3.534890000000000043e+01
9.200000000000000400e-01 3.985190000000000000e+16 3.532889999999999731e+01
9.300000000000000488e-01 3.945540000000000000e+16 3.530890000000000128e+01
9.399999999999999467e-01 3.906280000000000000e+16 3.528889999999999816e+01
9.499999999999999556e-01 3.867410000000000000e+16 3.526890000000000214e+01
9.599999999999999645e-01 3.828930000000000000e+16 3.524889999999999901e+01
9.699999999999999734e-01 3.790830000000000000e+16 3.522890000000000299e+01
9.799999999999999822e-01 3.753110000000000000e+16 3.520889999999999986e+01
9.899999999999999911e-01 3.715770000000000000e+16 3.518889999999999674e+01
1.000000000000000000e+00 3.678790000000000000e+16 3.516890000000000072e+01
1.010000000000000009e+00 3.642190000000000000e+16 3.514889999999999759e+01
1.020000000000000018e+00 3.605950000000000000e+16 3.512890000000000157e+01
1.030000000000000027e+00 3.570070000000000000e+16 3.510889999999999844e+01
1.040000000000000036e+00 3.534550000000000000e+16 3.508890000000000242e+01
1.050000000000000044e+00 3.499380000000000000e+16 3.506889999999999930e+01
1.060000000000000053e+00 3.464560000000000000e+16 3.504890000000000327e+01
1.070000000000000062e+00 3.430090000000000000e+16 3.502890000000000015e+01
1.080000000000000071e+00 3.395960000000000000e+16 3.500889999999999702e+01
1.090000000000000080e+00 3.362160000000000000e+16 3.498890000000000100e+01
1.100000000000000089e+00 3.328710000000000000e+16 3.496889999999999787e+01
1.110000000000000098e+00 3.295590000000000000e+16 3.494890000000000185e+01
1.120000000000000107e+00 3.262800000000000000e+16 3.492889999999999873e+01
1.129999999999999893e+00 3.230330000000000000e+16 3.490890000000000271e+01
1.139999999999999902e+00 3.198190000000000000e+16 3.488889999999999958e+01
1.149999999999999911e+00 3.166370000000000000e+16 3.486889999999999645e+01
1.159999999999999920e+00 3.134860000000000000e+16 3.484890000000000043e+01
1.169999999999999929e+00 3.103670000000000000e+16 3.482889999999999731e+01
1.179999999999999938e+00 3.072790000000000000e+16 3.480890000000000128e+01
1.189999999999999947e+00 3.042210000000000000e+16 3.478889999999999816e+01
1.199999999999999956e+00 3.011940000000000000e+16 3.476890000000000214e+01
1.209999999999999964e+00 2.981970000000000000e+16 3.474889999999999901e+01
1.219999999999999973e+00 2.952300000000000000e+16 3.472890000000000299e+01
1.229999999999999982e+00 2.922930000000000000e+16 3.470889999999999986e+01
1.239999999999999991e+00 2.893840000000000000e+16 3.468889999999999674e+01
1.250000000000000000e+00 2.865050000000000000e+16 3.466890000000000072e+01
1.260000000000000009e+00 2.836540000000000000e+16 3.464889999999999759e+01
1.270000000000000018e+00 2.808320000000000000e+16 3.462890000000000157e+01
1.280000000000000027e+00 2.780370000000000000e+16 3.460889999999999844e+01
1.290000000000000036e+00 2.752710000000000000e+16 3.458890000000000242e+01
1.300000000000000044e+00 2.725320000000000000e+16 3.456889999999999930e+01
1.310000000000000053e+00 2.698200000000000000e+16 3.454890000000000327e+01
1.320000000000000062e+00 2.671350000000000000e+16 3.452890000000000015e+01
1.330000000000000071e+00 2.644770000000000000e+16 3.450889999999999702e+01
1.340000000000000080e+00 2.618460000000000000e+16 3.448890000000000100e+01
1.350000000000000089e+00 2.592400000000000000e+16 3.446889999999999787e+01
1.360000000000000098e+00 2.566610000000000000e+16 3.444890000000000185e+01
1.370000000000000107e+00 2.541070000000000000e+16 3.442889999999999873e+01
1.379999999999999893e+00 2.515790000000000000e+16 3.440890000000000271e+01
1.389999999999999902e+00 2.490750000000000000e+16 3.438889999999999958e+01
1.399999999999999911e+00 2.465970000000000000e+16 3.436889999999999645e+01
1.409999999999999920e+00 2.441430000000000000e+16 3.434890000000000043e+01
1.419999999999999929e+00 2.417140000000000000e+16 3.432889999999999731e+01
1.429999999999999938e+00 2.393090000000000000e+16 3.430890000000000128e+01
1.439999999999999947e+00 2.369280000000000000e+16 3.428889999999999816e+01
1.449999999999999956e+00 2.345700000000000000e+16 3.426890000000000214e+01
1.459999999999999964e+00 2.322360000000000000e+16 3.424889999999999901e+01
1.469999999999999973e+00 2.299250000000000000e+16 3.422890000000000299e+01
1.479999999999999982e+00 2.276380000000000000e+16 3.420889999999999986e+01
1.489999999999999991e+00 2.253730000000000000e+16 3.418889999999999674e+01
1.500000000000000000e+00 2.231300000000000000e+16 3.416890000000000072e+01
1.510000000000000009e+00 2.209100000000000000e+16 3.414889999999999759e+01
1.520000000000000018e+00 2.187120000000000000e+16 3.412890000000000157e+01
1.530000000000000027e+00 2.165360000000000000e+16 3.410889999999999844e+01
1.540000000000000036e+00 2.143810000000000000e+16 3.408890000000000242e+01
1.550000000000000044e+00 2.122480000000000000e+16 3.406889999999999930e+01
1.560000000000000053e+00 2.101360000000000000e+16 3.404890000000000327e+01
1.570000000000000062e+00 2.080450000000000000e+16 3.402890000000000015e+01
1.580000000000000071e+00 2.059750000000000000e+16 3.400889999999999702e+01
1.590000000000000080e+00 2.039260000000000000e+16 3.398890000000000100e+01
1.600000000000000089e+00 2.018970000000000000e+16 3.396889999999999787e+01
1.610000000000000098e+00 1.998880000000000000e+16 3.394890000000000185e+01
1.620000000000000107e+00 1.978990000000000000e+16 3.392889999999999873e+01
1.629999999999999893e+00 1.959300000000000000e+16 3.390890000000000271e+01
1.639999999999999902e+00 1.939800000000000000e+16 3.388889999999999958e+01
1.649999999999999911e+00 1.920500000000000000e+16 3.386889999999999645e+01
1.659999999999999920e+00 1.901390000000000000e+16 3.384890000000000043e+01
1.669999999999999929e+00 1.882470000000000000e+16 3.382889999999999731e+01
1.679999999999999938e+00 1.863740000000000000e+16 3.380890000000000128e+01
1.689999999999999947e+00 1.845200000000000000e+16 3.378889999999999816e+01
1.699999999999999956e+00 1.826840000000000000e+16 3.376890000000000214e+01
1.709999999999999964e+00 1.808660000000000000e+16 3.374889999999999901e+01
1.719999999999999973e+00 1.790660000000000000e+16 3.372890000000000299e+01
1.729999999999999982e+00 1.772840000000000000e+16 3.370889999999999986e+01
1.739999999999999991e+00 1.755200000000000000e+16 3.368889999999999674e+01
1.750000000000000000e+00 1.737740000000000000e+16 3.366890000000000072e+01
1.760000000000000009e+00 1.720450000000000000e+16 3.364889999999999759e+01
1.770000000000000018e+00 1.703330000000000000e+16 3.362890000000000157e+01
1.780000000000000027e+00 1.686380000000000000e+16 3.360889999999999844e+01
1.790000000000000036e+00 1.669600000000000000e+16 3.358890000000000242e+01
1.800000000000000044e+00 1.652990000000000000e+16 3.356889999999999930e+01
1.810000000000000053e+00 1.636540000000000000e+16 3.354890000000000327e+01
1.820000000000000062e+00 1.620260000000000000e+16 3.352890000000000015e+01
1.830000000000000071e+00 1.604140000000000000e+16 3.350889999999999702e+01
1.840000000000000080e+00 1.588170000000000000e+16 3.348890000000000100e+01
1.850000000000000089e+00 1.572370000000000000e+16 3.346889999999999787e+01
1.860000000000000098e+00 1.556730000000000000e+16 3.344890000000000185e+01
1.870000000000000107e+00 1.541240000000000000e+16 3.342889999999999873e+01
1.879999999999999893e+00 1.525900000000000000e+16 3.340890000000000271e+01
1.889999999999999902e+00 1.510720000000000000e+16 3.338889999999999958e+01
1.899999999999999911e+00 1.495690000000000000e+16 3.336889999999999645e+01
1.909999999999999920e+00 1.480800000000000000e+16 3.334890000000000043e+01
1.919999999999999929e+00 1.466070000000000000e+16 3.332889999999999731e+01
1.929999999999999938e+00 1.451480000000000000e+16 3.330890000000000128e+01
1.939999999999999947e+00 1.437040000000000000e+16 3.328889999999999816e+01
1.949999999999999956e+00 1.422740000000000000e+16 3.326890000000000214e+01
1.959999999999999964e+00 1.408580000000000000e+16 3.324889999999999901e+01
1.969999999999999973e+00 1.394570000000000000e+16 3.322890000000000299e+01
1.979999999999999982e+00 1.380690000000000000e+16 3.320889999999999986e+01
1.989999999999999991e+00 1.366950000000000000e+16 3.318889999999999674e+01
2.000000000000000000e+00 1.353350000000000000e+16 3.316890000000000072e+01
2.009999999999999787e+00 1.339890000000000000e+16 3.314889999999999759e+01
2.020000000000000018e+00 1.326550000000000000e+16 3.312890000000000157e+01
2.029999999999999805e+00 1.313360000000000000e+16 3.310889999999999844e+01
2.040000000000000036e+00 1.300290000000000000e+16 3.308890000000000242e+01
2.049999999999999822e+00 1.287350000000000000e+16 3.306889999999999930e+01
2.060000000000000053e+00 1.274540000000000000e+16 3.304890000000000327e+01
2.069999999999999840e+00 1.261860000000000000e+16 3.302890000000000015e+01
2.080000000000000071e+00 1.249300000000000000e+16 3.300889999999999702e+01
2.089999999999999858e+00 1.236870000000000000e+16 3.298890000000000100e+01
2.100000000000000089e+00 1.224560000000000000e+16 3.296889999999999787e+01
2.109999999999999876e+00 1.212380000000000000e+16 3.294890000000000185e+01
2.120000000000000107e+00 1.200320000000000000e+16 3.292889999999999873e+01
2.129999999999999893e+00 1.188370000000000000e+16 3.290890000000000271e+01
2.140000000000000124e+00 1.176550000000000000e+16 3.288889999999999958e+01
2.149999999999999911e+00 1.164840000000000000e+16 3.286889999999999645e+01
2.160000000000000142e+00 1.153250000000000000e+16 3.284890000000000043e+01
2.169999999999999929e+00 1.141780000000000000e+16 3.282889999999999731e+01
2.180000000000000160e+00 1.130420000000000000e+16 3.280890000000000128e+01
