1.000000000000000021e-03 1.000000000000000000e+05 9.424881664333701302e-04 1.340632022891379904e+01 8.527478040651646274e-16
1.178610770701415088e-03 1.000000000000000000e+05 1.110826708417543248e-03 1.340632022891379904e+01 1.187178071617751421e-15
1.389123348813385214e-03 1.000000000000000000e+05 1.309232329800997076e-03 1.340632022891379904e+01 1.651498787083188712e-15
1.637235740744274635e-03 1.000000000000000000e+05 1.543075336513693085e-03 1.340632022891379904e+01 2.286268407866095223e-15
1.929663678218512032e-03 1.000000000000000000e+05 1.818685230053572769e-03 1.340632022891379904e+01 3.174240180072585903e-15
2.274322394979648009e-03 1.000000000000000000e+05 2.143522030838879763e-03 1.340632022891379904e+01 4.416455637832461069e-15
2.680540870770453925e-03 1.000000000000000000e+05 2.526378202197777315e-03 1.340632022891379904e+01 6.160515029833780966e-15
3.159314341595407215e-03 1.000000000000000000e+05 2.977616640880049754e-03 1.340632022891379904e+01 8.519897045212684786e-15
3.723601911035797143e-03 1.000000000000000000e+05 3.509451176420668676e-03 1.340632022891379904e+01 1.185751913447793225e-14
4.388677318151167420e-03 1.000000000000000000e+05 4.136277172647759640e-03 1.340650395346619028e+01 1.649862913244132709e-14
5.172542356305966961e-03 1.000000000000000000e+05 4.875417169930351853e-03 1.341235378859577132e+01 2.295770467630304502e-14
6.096414133051489617e-03 1.000000000000000000e+05 5.748458282216788694e-03 1.342431429805226450e+01 3.204238057396112356e-14
7.185299359870824139e-03 1.000000000000000000e+05 6.780226539824640158e-03 1.344255097532900933e+01 4.435987575157230558e-14
8.468671216257736209e-03 1.000000000000000000e+05 7.999908390208509620e-03 1.346701313191257299e+01 6.169750623914063313e-14
9.981267109010422481e-03 1.000000000000000000e+05 9.441421170356114820e-03 1.349653052116032192e+01 8.599118407484044225e-14
1.176402891992746509e-02 1.000000000000000000e+05 1.114548716148563816e-02 1.353141702639436872e+01 1.196697960619022261e-13
1.386521119186945317e-02 1.000000000000000000e+05 1.309163931699696207e-02 1.346853300760585803e+01 1.665680109198579692e-13
1.634168724878715118e-02 1.000000000000000000e+05 1.546555244528870048e-02 1.351544933010300831e+01 2.307808342636688093e-13
1.926048860285451206e-02 1.000000000000000000e+05 1.818503855800948296e-02 1.347216737047610202e+01 3.216282591461014627e-13
2.270061931629619237e-02 1.000000000000000000e+05 2.149490242221957503e-02 1.352983185281578038e+01 4.474340565268581809e-13
2.675519442777928719e-02 1.000000000000000000e+05 2.529776239754922065e-02 1.350281518285632565e+01 6.221894025104423230e-13
3.153396032479117289e-02 1.000000000000000000e+05 2.978830152928329048e-02 1.348561862012476631e+01 8.655073696259575210e-13
