1.000000000000000021e-03 1.000000000000000000e+05 9.437716589607780208e-04 1.346947258965842487e+01 8.595451666552044357e-16
1.178610770701415088e-03 1.000000000000000000e+05 1.112034767117121587e-03 1.346606233096978222e+01 1.199548354979117706e-15
1.389123348813385214e-03 1.000000000000000000e+05 1.311056730164023324e-03 1.347307823006787864e+01 1.674230433221389546e-15
1.637235740744274635e-03 1.000000000000000000e+05 1.546497643912856605e-03 1.348962559268903227e+01 2.322818453421916918e-15
1.929663678218512032e-03 1.000000000000000000e+05 1.825055982407572950e-03 1.351509697558281253e+01 3.226509569349344490e-15
2.274322394979648009e-03 1.000000000000000000e+05 2.147370079285235503e-03 1.348208110617437683e+01 4.496190730448402802e-15
2.680540870770453925e-03 1.000000000000000000e+05 2.536519605346272341e-03 1.352525858316358764e+01 6.259494623284785483e-15
3.159314341595407215e-03 1.000000000000000000e+05 2.988094361293907285e-03 1.351502418036575470e+01 8.683685413616335349e-15
3.723601911035797143e-03 1.000000000000000000e+05 3.522048360206619586e-03 1.351582449828368304e+01 1.208486308384804214e-14
4.388677318151167420e-03 1.000000000000000000e+05 4.153624611303298637e-03 1.352709051423771847e+01 1.679340985514171659e-14
5.172542356305966961e-03 1.000000000000000000e+05 4.888315912747432171e-03 1.349696227535748605e+01 2.336387897070610142e-14
6.096414133051489617e-03 1.000000000000000000e+05 5.770572034159993265e-03 1.352749655409880347e+01 3.250295310125941523e-14
7.185299359870824139e-03 1.000000000000000000e+05 6.799184614968848198e-03 1.352021674526029571e+01 4.519120004842399275e-14
8.468671216257736209e-03 1.000000000000000000e+05 8.015396856553197447e-03 1.352355893192024716e+01 6.271645338829447592e-14
9.981267109010422481e-03 1.000000000000000000e+05 9.453794341805446533e-03 1.353685546110862781e+01 8.731641119454546523e-14
1.176402891992746509e-02 1.000000000000000000e+05 1.113412284619649285e-02 1.352056889599318268e+01 1.215727057854688462e-13
1.386521119186945317e-02 1.000000000000000000e+05 1.312057245333329326e-02 1.351585698678179526e+01 1.689970509996875797e-13
1.634168724878715118e-02 1.000000000000000000e+05 1.546973708516747106e-02 1.352196319147451931e+01 2.345214110952575408e-13
1.926048860285451206e-02 1.000000000000000000e+05 1.824770758939058338e-02 1.353733465960812410e+01 3.260790044514975467e-13
2.270061931629619237e-02 1.000000000000000000e+05 2.150092056357366666e-02 1.353027530238799869e+01 4.538162437754846062e-13
2.675519442777928719e-02 1.000000000000000000e+05 2.534755520240707452e-02 1.353409792272054091e+01 6.306211928343500130e-13
3.153396032479117289e-02 1.000000000000000000e+05 2.985578101683479882e-02 1.351973071341500798e+01 8.767437335231583517e-13
3.716626528166998983e-02 1.000000000000000000e+05 3.518545577976229383e-02 1.351678474933026841e+01 1.219236655545527321e-12
4.380456056772231294e-02 1.000000000000000000e+05 4.148742771347949110e-02 1.352406826398165229e+01 1.692722882958881766e-12
5.162852689096004283e-02 1.000000000000000000e+05 4.893923715140829911e-02 1.354033515377759223e+01 2.353829989174393971e-12
6.084993786913318187e-02 1.000000000000000000e+05 5.762760740663178116e-02 1.352023027227307672e+01 3.273891320757157039e-12
7.171839216907228975e-02 1.000000000000000000e+05 6.796704725212164566e-02 1.353293816478823075e+01 4.551580229388502542e-12
8.452806946785666742e-02 1.000000000000000000e+05 8.011550398287724251e-02 1.353380748288169855e+01 6.329636417051089192e-12
9.962569310141336509e-02 1.000000000000000000e+05 9.439236471287969221e-02 1.352517513773507218e+01 8.803236804351358298e-12
1.174199149279194637e-01 1.000000000000000000e+05 1.112688541469122050e-01 1.352665234768107894e+01 1.224281796900858236e-11
1.383923764288897684e-01 1.000000000000000000e+05 1.312209222400410047e-01 1.353710680030426694e+01 1.702807731623151306e-11
1.631107454420542835e-01 1.000000000000000000e+05 1.546909881926939456e-01 1.353925818848977691e+01 2.368528559551111400e-11
1.922440813951419580e-01 1.000000000000000000e+05 1.823003044880679158e-01 1.353420950609100082e+01 3.294305571323103292e-11
2.265809449359138250e-01 1.000000000000000000e+05 2.149348078915861160e-01 1.353795035480950304e+01 4.583394623341915175e-11
2.670507421371726142e-01 1.000000000000000000e+05 2.533437729006344230e-01 1.353512460419476149e+01 6.377338976732127532e-11
3.147488810066778608e-01 1.000000000000000000e+05 2.987417282098553395e-01 1.353977565887837997e+01 8.877104219685311558e-11
3.709664212206886247e-01 1.000000000000000000e+05 3.521928928739856413e-01 1.353760308242103783e+01 1.236384279529666359e-10
4.372250196192620786e-01 1.000000000000000000e+05 4.151315925870381895e-01 1.352880600945485945e+01 1.723407690488168853e-10
5.153181173433998286e-01 1.000000000000000000e+05 4.897833863521856013e-01 1.353667251524468718e+01 2.405241100499494769e-10
6.073594834385067642e-01 1.000000000000000000e+05 5.777352814531859782e-01 1.353479938896743207e+01 3.362508912428639819e-10
