1.000000000000000021e-03 1.000000000000000000e+05 9.424881792088004749e-04 1.340632022891379904e+01 8.067924709669583734e-16
1.178610770701415088e-03 1.000000000000000000e+05 1.110826723474800121e-03 1.340632022891379904e+01 1.148003811054642760e-15
1.389123348813385214e-03 1.000000000000000000e+05 1.309232347547640857e-03 1.340632022891379904e+01 1.586570926938789653e-15
1.637235740744274635e-03 1.000000000000000000e+05 1.543075357430072174e-03 1.340632022891379904e+01 2.157319963851714862e-15
1.929663678218512032e-03 1.000000000000000000e+05 1.818685254705840627e-03 1.340632022891379904e+01 3.048024374453781445e-15
2.274322394979648009e-03 1.000000000000000000e+05 2.143522059894295822e-03 1.340632022891379904e+01 4.193659323819489883e-15
2.680540870770453925e-03 1.000000000000000000e+05 2.526378236442783885e-03 1.340632022891379904e+01 5.955229040531602036e-15
3.159314341595407215e-03 1.000000000000000000e+05 2.977616681241558594e-03 1.340632022891379904e+01 8.189859569090218750e-15
3.723601911035797143e-03 1.000000000000000000e+05 3.509451223991119726e-03 1.340632022891379904e+01 1.142151293164763929e-14
4.388677318151167420e-03 1.000000000000000000e+05 4.136277228714737089e-03 1.340632022891379904e+01 1.575965237639496559e-14
5.172542356305966961e-03 1.000000000000000000e+05 4.875061247433280440e-03 1.340632022891379904e+01 2.188904260798205192e-14
6.096414133051489617e-03 1.000000000000000000e+05 5.745800275375494669e-03 1.340632022891379904e+01 3.089745246539669284e-14
7.185299359870824139e-03 1.000000000000000000e+05 6.772063042616173652e-03 1.340632022891379904e+01 4.320059577648168500e-14
8.468671216257736209e-03 1.000000000000000000e+05 7.981628000148791729e-03 1.340632022891379904e+01 5.935447762789247691e-14
9.981267109010422481e-03 1.000000000000000000e+05 9.407235279928805732e-03 1.340632022891379904e+01 8.341507371817538023e-14
1.176402891992746509e-02 1.000000000000000000e+05 1.108747300038590532e-02 1.340632022891379904e+01 1.162372445133059182e-13
1.386521119186945317e-02 1.000000000000000000e+05 1.306782193672449514e-02 1.340632022891379904e+01 1.613384743674105472e-13
1.634168724878715118e-02 1.000000000000000000e+05 1.540188688058674940e-02 1.340632022891379904e+01 2.250621604694032045e-13
1.926048860285451206e-02 1.000000000000000000e+05 1.815284809752218051e-02 1.340632022891379904e+01 3.147470183625188868e-13
2.270061931629619237e-02 1.000000000000000000e+05 2.139517229840633139e-02 1.340632022891379904e+01 4.361319648547727258e-13
2.675519442777928719e-02 1.000000000000000000e+05 2.521662964754311023e-02 1.340632022891379904e+01 6.099816834568322008e-13
3.153396032479117289e-02 1.000000000000000000e+05 2.972067174840492543e-02 1.340632022891379904e+01 8.468096547829295575e-13
3.716626528166998983e-02 1.000000000000000000e+05 3.502923553901000214e-02 1.340632022891379904e+01 1.184525029045067442e-12
4.380456056772231294e-02 1.000000000000000000e+05 4.128604991777641564e-02 1.340632022891379904e+01 1.640785569228507814e-12
5.162852689096004283e-02 1.000000000000000000e+05 4.866053611830045700e-02 1.340632022891379904e+01 2.288924514214722473e-12
6.084993786913318187e-02 1.000000000000000000e+05 5.735240988791858591e-02 1.340632022891379904e+01 3.177324086206536275e-12
